text,target
Ser bella es cuestión de maquillaje y no de actitud. - Es que unas tienen un chingo de actitud pero están bien pinches feas 😂,1
Eee no se nos olvida que querían cobrar por los perros rescatistas putos e.e,0
Es que eres como el toro cabron pero sin el pilote nomas eres putito,1
Cc le dices a tu mejor amigo que estás gorda 😂,0
"Pero xq no  cerras el culo latorre y lcdtm, que tanto te gusta hablar al pedo de River hdp, dedicate a cuidar a tu mujer payaso de mierda! 😡",1
Desde el jueves no veía a Kiara y hoy que la vi ya la veo más grande y gorda😭,0
Lo que putas menos quiero es pelear contigo y pinches no me puedes decir nada.,0
"por más feas que sean las cosas, desconocido, todo mejorará. te lo puedo prometer.",0
La toma de fotos es este sábado :u !,0
que himno tan más verga #MexicanDesmotherPalMundial,0
"Es divertido que un meme andante te diga ""estás bien cagado"". 😂😂🤓",0
"Sigo sin poder creer cómo es que confundieron a my girl con la putita esa 🍄 O sea es neta? 😡 Compas, agarren el pedo.",1
#niunamenos #niunamas #vivasnosqueremos basta de hacerse de la vista gorda. NO más #feminicidios… <URL>,0
"...A Huevo, Lo Que Puebla Necesitaba: Otra Pinche Plaza Comercial Con Las Mismas Putas Tiendas...!! *True Story &lt;3 *",0
Yo feliz con mi regalo 😍 #tvdecloset #pasiva #tvdeclosetbonita #putita #paralosmachos #lenceriagay #travesti,0
"Esos Hondureños putos, así andaban contra Costa Rica el sábado y cuando les agregan 6 minutos se ponen a chillar",1
Las putas primero dan las nalgas y después el corazón. • Punto para las putas.,0
Creo que me volveré loca porque no se que canción es.,0
Con #BBVAPlan he ahorrado sin darme cuenta poco más de 400 pesos haciendo compras tontas con la tarjeta. 👌🏼😌,0
No mames... de qué putas hablas! El puto desmadre es que el recurso en cada familia sea mayor,0
Que loca la Rogelia no queriendo compartir la chiluda #MasterChefMx,0
A un chingo de delincuentes y nomas se hacen de la vista gorda!!,0
Quién es este cromañón y quiénes los otros dos mini cromañones festejándole su estupidez!,0
"El bastardo malparido hijo d mil putas juntas @USUARIO no tarda en salir a hecharle la culpa a Mexico,q siga apoyando la violencia",1
"Te la mamaste David, el problema de todos los equipos de la @USUARIO  es el @USUARIO no te fijes en pequeñeces.",0
Cuál es el pinche Afán de más viejas de creer que todas queremos con su hombre? Les hace falta más verga para sentirse seguras o que,1
No pinches putas mames. Se pasan de pinches pendejos.,1
"No soy amargado, todo está de la vil verga cada día más y eso ya no queda en mí.",0
Él marica de @USUARIO por que tengo un problema personal por eso nunca sera ídolo como él cuahu,1
Para quienes creen que Garcia Marquez era feminista:,0
"Putos incluye tod@USUARIO los de esta conversación? O del verbo ""el que lo lea"" ?? 🤔 Como sea, pinche igualado. 😒",1
Pues los periodistas solo dicen la verdad: Que Uds son unos putos troncos pecho fríos y que sin @USUARIO no llega…,0
@USUARIO Jajaja siempre dices puras cosas feas de mi :(,0
"Jajaja tanta mierda a las mujeres no es normal, creo que eres un marica y está bien, respeto tus decisiones.",1
Creo en tantas cosas que las personas podrían decir que estoy loca.,0
No puedo creer cuanto me vale madre la tarea,0
A CHINGAR A SU MADRE PUTOS ARGENTINOS YA ACABALO ÁRBITRO LA CONCHADETUMADRE,1
¿De verdad fue tan buena la Madre Teresa de Calcuta?,0
Tomenla putos. Corruptos y pinches ogetes. @USUARIO,1
"@USUARIO igual, lo más cagado es que se llaman igual y son del mismo signo JAJAJA toy muy rota",0
"Ya lo sabemos que eres puñal, no tienes que reafirmarlo,",1
"No les pasa que sueñan cosas feas, en mañana no recuerdan pues horas depsues de despertar. Recuerdo que soñé con garrapatas! O sea que pedo",0
Resumen de mi primer fin de Cervantino:  -Mega peda loca de mis vecinas arriba en la terraza -Rompieron mi chapa :(  -No invitaron,0
"¿Es cierto esto? Y no me refiero a lo que dijo, ni al tweet, sino a👉<URL>¿Están tratando de sacarlo del programa?",0
"No se porque les gusta mi acento, si es ta normal, tan común y mi voz jaja marica mi voz también es normal ¿Qué pedo?",0
"Las niñas bonitas tambien pueden ser fodongas, pero @USUARIO , tu te pasas de madre 😒",1
"Jajajaja jajajaja nombre que putas, jamás pasará eso te lo aseguro bebé",0
"Wey, en España, The Hangover o ""¿Qué pasó anoche?"" Se llama ""El Resacón"". Verga.",0
"Para que sigan mamando al Pendejo de Teófilo Gutiérrez, subnormales.",1
"Me puse a llorar escribiendole a mi vieja jaja, que maricon que soy",0
@USUARIO Ya lo se 7n7 Solo que le tengo rencor por varias cosas que me ah echo el HDP pero ya xd Ya me vengue xd,1
Es mejor ser de esas putas que nadie sabe que es puta pero si eres bien puta,0
¿Qué verga les pasa? ¿Son recién egresados o qué pedo? ¿Ven chela gratis y van de hambriados? Pinches alcohólicos arruinaron el alcohol.,0
"Mi forma de amar,  siempre a medias,  siempre loca,  siempre a destiempo,  tenía que acabar con  alguno de los dos.",0
@USUARIO @USUARIO Lo cagado es que tengo el vn,0
Hey @USUARIO no sean putos y devuelvan el balazo #EstadosUnidos #MundialRusia2018,1
La neta es de putos hablar mal de un wey que ya te gano a la morra que te gusta. Y mas de putos si antes le hablabas a ese vato.,1
"No debes de opinar nada...por que me vale 3 pinches hectáreas de verga,y tu mamá pinta topes pendejo",1
Uy te vuelves loca en Agüitas ahora que viene el festival de las calaveras hay tanta cosa de esas,0
"Creo que estoy loca😂 a veces le mando msjs a mi bf de ""nos vemos en tal lado a las 6:30"", obvio no voy pero me gusta pensar que vive aqui😭💔",0
"Mis weyes ya van a los Grammys putos... 👌 *A huevo puto!*(es de una EXO-L,ALV :v...)",0
"La verdad es que nos vale verga si la nueva novia de tu ex es más fea, gorda, puta, joven o vieja que tú, algo es seguro. Es mejor persona.",1
De esas veces que las putas de Facebook empiezan a hablar de amor y pedir respeto,0
No es la más larga ni la más gorda. Pero nuestra complicidad es la que me enamora. Para hacer el amor. Sólo él. #Mmiamor,0
Que si me gusto? ME ENCANTO MARICA QUEDE LOCA SIEMPRE RIFANDO CADA VEZ MÁS MI AMOR.😂😍,0
Que poca madre que en pleno siglo XXI exista esa pobre mentalidad de discriminacion,0
jajajajajajajajaj oook!. . . .pinche día de la verga jajajajajajajajajajaja ( me doy). . . jajajajajajajajaja a,0
Siento que mi iPhone se apendejó con la actualización de iOS 11. Alguien más?,0
"Ay qué tenis tan culeros le dieron al Chuky me lleva la verga, de esos de paca de outlet",0
@USUARIO Gracias cabrón qué bueno que te gustó 😋,0
River en 2 semis finales y vos seguila mirando x Fox bostero hdp como los odio !!!!!!,1
"Jajajaja ""estamos"" dice la que paga el sueldo, o revisa logística.... no mamar",0
Está bien cabrona! . Gran artista de este siglo 😄😉😃#stvincent <URL>,0
Este wey esta marihuano! A quien putas madres le va a doler que cruz azul le a pumas. Chingas a tu puta madre por pendejo.,1
La mente es bien cabrona.,0
Si me ignoras con un hola que tiene 4 letras ahora con un tuit de 280 caracteres me vas a mandar a la erga.,0
"Ya sabiamos que a Karol siempre le a traído las re ganas su ""mejor amigo"", de que putas se asombran.",0
"Las peores putas son esas que son motolitas, por eso es que yo soy como soy sin importarme nada ✌🏻una diabla en un mundo de santas falsas😈",1
"El día que te vuelva a ver y no se me pare, preocupate. Porque ya valió verga.",0
O sea que pedo con esos que suben como 50 fotos diarias a instagram y en todas salen putas igual 😩,0
#BuenosDías!! Que te la pases genial! y un #DíaFriendly!! 😘 #Boys #GayFriendly #DiverCityMx,0
"¿cómo identificar a un machito que siente que su ""hombría"" esta siendo amenazada por alguien gay en Twitter? Utiliza la palabra ""joto"".",0
"Ya cállate pinche feo, quítate todo el maquillaje de la cara joto y después hablas. Ew🤢",1
"Ni putos 5 min pasaron cuando les metieron gol, en vez de llorar como maricon hubieras marcado bien cabron!",1
@USUARIO Siempre no valió madre jaja,0
"Es horrible, nunca lo hagas!! D: Yo porque soy muy jarcor y vivo la vida loca.",0
Como sentarte tantito con tus amigas y acabar riéndose como tontas 2:00 hrs.,0
Ahh que verga le vas a asegir chupando las bolas alos pateTICOS no son nada al lado de mexico wey!,1
"Todo mundo sabe que las hijas de papi, coshan como putas sin moral. Menos yo, yo soy niña bien de toda la vida y coshare hasta el matrimonio",0
"@USUARIO Si este hijodeputa quiere ""ayudar"" , debería ser completamente invisible al hacerlo...igual que su bola de secretarios lameculos",1
Dolores la luchona 🌚💪,0
Amigas: Es muy corriente que usen la palabra “Verga”. Les ruego que se recojan.,0
Eres el que causa que sonría como loca cuando dices te quiero,0
Necesito la madre que trae esa chava en la espalda 😍..,0
Nada mejor que mandarle fotos así y que llegue con la verga parada para mamarsela muy rico,0
#FOTOS El lado oscuro de la Madre Teresa de Calcuta,0
@USUARIO O cuando te quitan el follow 🙃 puto universo jajaja,0
Que pinche golazo se acaba de mamar mi hermoso @USUARIO !!! #SomosAguilas #VamosAmerica,0
"Cuando vayan a insultar no digan hijx de tu PUTA MADRE, digan hijx de tu PUTO PATRIARCADO o si son de Mex. HIJO DE TU PUTO #PRI #NiUnaMenos",1
"Madre del Alto Manhattan demanda arresto conductor atropelló hija,",0
Hoy amanecí con unas ganas tremendas de morirme a la verga,0
Una ya no puede enamorarse a gusto porque llegan las putas arrastradas y tu novio cae como todo un pendejo.,1
Me agarré puente desde el jueves pero ahorita estoy mamando con tareas  😥,0
Lo mejor es que los putos gringos y el pendejo de Trump verán el mundial por TV.,1
"Las tetas más ricas quiero meter mi verga entre ellas, ¿Me dejas?😏😈🔥💦",0
"que pinche maña y su maldito morbo sobre la conversación de luis gerardo mendez, como si ustedes no lo hicieran.. y son bien putas",1
Ya ni se que putas tengo en mi cuerpo mente y alma.,0
Se jugaron como 60 minutos y los putos estos hicieron tiempo los otros 30,0
"Que putas se supone que haga si Sam S y coldplay solo irán a cdmx ya que gasté mas de 10,000 pesos en puros boletos de este año y del 18'",0
En 10 minutos cumplo 2 PUTAS HORAS de mi casa al trabajo 😭 alguien que me mate.,0
"En honor a la Madre Teresa de Calcuta, el Día Internacional de la Beneficencia se conmemora #UnDíaComoHoy.",0
"ALV Adrian Luna el mejor jugador de la Liga, se mamo Francisco Gonzalez.",0
Qué piiiinches feas están las páginas de anime con subs en español.,0
"Verga... estoy aplicando la de ""uno en el día y otro en la noche"" 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",0
@USUARIO Ok lo siguiente va a ser muy mi forma de hablar... pero no vergas mames de dónde sacan que estas Gorda? .-. A mí te me haces guapísima,0
"#ElCapitánEnImagen Dimitrio León tiene un corazón muy malo, pero pésimo como villano, se le ocurren maldades tontas. @USUARIO",0
@USUARIO la chumela es una piruja que se pelio por un camote con la calla de hacha.estas dos son basura.estas se venden al mejor postor gatas del pri,1
Ve y chinga tu madre tres veces.🤗,1
"Con lo de DACA ya me imaginé a esos weyes mamones que vendran de USA y se sentirán la gran verga ( como diría la mars,No lo digo por todos)",1
"No mames, no tengo señal desde hace 2 putas horas😩",0
"Que batallosas son las mujeres bonitas, pero ni pedo las feas no me gusta",0
"hoy pasaron por mi y la primera frase que escuché fue ""me duele un chingo la garganta"", ahí todo valió verga.",0
"Batos, superenlo, siguen siendo de rancho, yo salí de ahí y sigo siendo de rancho, el puto yacimiento ni en Cosamaloapan está, alv.",0
LA PUBLUCA A LAS PUTAS 5AM Y QUIERE QUE ME ESPERE HASTA MEDUA NOCHE 😤😤😤😤,0
"Que rico...! No te preocupes, la verga no quita el hambre",0
"Si ya de por si es un lío obtenerla por el puro tramite, esta mal si quiere que sea renovada cada 6 años. !Está Loca!",0
"@USUARIO No mames, ese episodio es una cosa muy cabrona. Es como el midseason de facto",0
"Callate maldito llorón, claro como ya no pudiste apoyar a ecuador vas de marica con otros partidos 🤣🤣🤣",1
Todas las Karlas son bien putas. y les encanta la verga...menos a una que es mi amika...,1
"""Sonríele a todos, no es necesario que todos sepan que te pelan la verga.""",0
@USUARIO son unos hdp. 😡😡😡,1
"Aunque  no este ardida, que pinche canción tan chingona de don Sam Smith, fue bueno esperar 2 años <URL>",0
"Ahh te etiquete jajajaja discúlpame maricon puberto, es como se refiere a ti, se queda corto",1
"Prieta😙 No te conozco,pero aun asi hablame no muerdo😏",0
"No creo que seas gorda, todas las mujeres dicen estarlo",0
"Es decir, me llamas a las 6 de la mañana y suerte tienes si no te mando a la mierda, no digamos ya que deje de considerarte mi amigo.",0
"Entre que son pelis, canciones o habladas me traen loca 😂",0
"Ni madres, bola de babosos! Pretenden gobernar un país y ni siquiera pueden juntar unas pinchis firmas.",1
"No mamar, no había tráfico y ya llegué al trabajo. Me voa dormir un rato",0
"@USUARIO @USUARIO JAAAA no cualquiera, morras, solo una verdadera luchona se rifa esas misiones",0
Compré yogurth natural sin azúcar para sentirme sana y le estoy poniendo azúcar porque sentirse sana sabe de la verga.,0
"Hablan de la palabra Vagina? o de la palabra Verga. No sé, estoy confundida por saber Vocabulario. Ayud…",0
Utamadre Netflix dosificame las putas serie!! Ya me chinge @USUARIO y ahora qué hago con mi vida !!,0
Chingas a tu madre puto guatemalteco de mierda @USUARIO  He dicho...,1
Pero querías sábado BIS verdad cabrona...,0
"Que dice un funcionario del gabinete de chespeñito que es por que somos tarugos. Tarugos . . . si, por seguirlos aguantando, HDP's.",1
"No es insulto, eso es lo que es Serrano, una enano esperpento y marica porque no enfrenta",1
"Después de tantas cosas feas que te ha hecho y causado en tu vida, ¿Porqué seguir tratando con ella?",0
Dalas oculto su subs y se esta llendo ala verga XD y wismichu mata a botellasos putos españoles valen verga xdxdxd,1
Tu lengua recorriendo mi verga toda de abajo hacia arriba hasta la cabezona de mi verga la empiezes a mamar,0
De esas putas veses que estas dejado y vas de pary y vas al baño y hasta el puto baño te la recuerda,0
Jajajaja Dj Sola el rey de la consola 😂😂😂😂😂 se mamó con sus rolas jajajajajaja,0
"""Aquí todos son bien putos"" - @USUARIO frustrada con los franceses. 😂",0
"@USUARIO Jajaja Oye @USUARIO jajaja pues enróscate víbora, deja de andar de ARDIDA con Kong...MAL PERDEDOR",1
@USUARIO JajajJ que cagado tipo !,0
Jajajaja es la misma gata pero revolcada,0
"aprendan a escribir, chingada verga madre.",0
"'Tapiza' Marcos Aguilar la Sierra Gorda con su publicidad, busca posicionarse con recursos públicos - Voz Imparcial",0
Si de por sí me dan unas nauceas bien feas de la nafa... No quiero saber cómo serán cuando esté embarazada 😨😨😨,0
@USUARIO Lo más cagado es que a mi me han dicho eso y varias veces 😂 #QuePedoGente,0
Ni empiecen a mamar con sus fiestas y disfraces... No! No me voy a disfrazar 🙄,0
#YuyaFraudeGiveaway no mames las creaturitas hija de la verga😂😂😂😂😂😂😂😂😂,1
#YoNuncaNunca doy cachetadas como el joto del Yáñez puro patín y trompón.,1
"Pnches hondureños. hoy nos ganaron, pero siguen llegando en tren a nuestro pais. punto para nosotros, putos.",1
Como ves? Te hago tu Meme por Wila y por pendeja irrespetuosa? Te gustan las paletas,1
"De todo menos banda y reggaeton, a menos que ya ande en la peda, ahí sí ya valió verga. 😦😐",0
